Change	Time (sec)	Delay(uSec)	Angle(deg)	Error(arcsec)	
	2291.347200	5548	21.31286390856728909030	11.19141660804990421989	0.00067424969633391892
	2292.767488	5548	21.31879762980982606808	11.19449539592869209866	-0.00060101942949683718
	2294.187776	5548	21.32473140835847410894	11.19757418380747997742	-0.00166998655549562521
	2295.608064	5548	21.33066524423125366952	11.20065297168626785619	-0.00253258680802651424
	2297.028352	5548	21.33659913744618619874	11.20373175956505573496	-0.00318875530986426764
	2298.448640	5548	21.34253308802129420717	11.20681054744384361373	-0.00363842717998189206
	2299.868928	5547	21.34846709597460114906	11.20988933532263149336	-0.00003101991637335379
	2301.288960	5547	21.35440116132413153338	11.21296812320141937213	0.00378301375162626506
	2302.708992	5548	21.36033528408791088739	11.21604691108020725090	0.00395322109834945951
	2304.129280	5549	21.36626946428396573059	11.21912569895899512967	0.00047966701927548946
	2305.549824	5549	21.37220370193032360773	11.22220448683778300843	-0.00278706596888016718
	2306.970368	5548	21.37813799704501307140	11.22528327471657088720	-0.00199639534576240951
	2308.390656	5548	21.38407234964606373241	11.22836206259535876597	-0.00099877382233488911
	2309.810944	5548	21.39000675975150617646	11.23144085047414664560	0.00020586351151841746
	2311.231232	5548	21.39594122737937201273	11.23451963835293452437	0.00161758156958670161
	2312.651520	5548	21.40187575254769390166	11.23759842623172240314	0.00323644526943854823
	2314.071808	5549	21.40781033527450551678	11.24067721411051028191	0.00121200191473029682
	2315.492352	5549	21.41374497557784152037	11.24375600198929816068	-0.00060516595216630738
	2316.912896	5549	21.41967967347573765721	11.24683478986808603944	-0.00221499340259049500
	2318.333440	5549	21.42561442898623065741	11.24991357774687391821	-0.00361741550430337271
	2319.753984	5548	21.43154924212735828841	11.25299236562566179698	-0.00096184970377951177
	2321.174272	5548	21.43748411291715937586	11.25607115350444967575	0.00190125132118217318
	2322.594560	5549	21.44341904137367371512	11.25914994138323755452	0.00112143489629380172
	2324.015104	5549	21.44935402751494218053	11.26222872926202543328	0.00054928358625125848
	2325.435648	5549	21.45528907135900668034	11.26530751714081331205	0.00018486234193881743
	2326.856192	5549	21.46122417292391012025	11.26838630501960119082	0.00002823611780769493
	2328.276736	5549	21.46715933222769648325	11.27146509289838906959	0.00007946987220031720
	2329.697280	5549	21.47309454928841075498	11.27454388077717694835	0.00033862856705959776
	2331.117824	5549	21.47902982412409896712	11.27762266865596482712	0.00080577716810784361
	2332.538368	5549	21.48496515675280820259	11.28070145653475270589	0.00148098064484116445
	2333.958912	5549	21.49090054719258656088	11.28378024441354058466	0.00236430397041765624
	2335.379456	5549	21.49683599546148320830	11.28685903229232846343	0.00345581212183630746
	2336.800000	5550	21.50277150157754832600	11.28993782017111634219	0.00090505246217827039
	2338.220800	5550	21.50870706555883315678	11.29301660804990422096	-0.00143739240651390092
	2339.641600	5550	21.51464268742338998425	11.29609539592869210060	-0.00357145749601485389
	2341.062400	5549	21.52057836718927213635	11.29917418380747997936	-0.00164656019679033731
	2342.482944	5549	21.52651410487453397490	11.30225297168626785813	0.00048684686931923934
	2343.903488	5549	21.53244990049723092164	11.30533175956505573690	0.00282882870181031928
	2345.324032	5550	21.53838575407541944089	11.30841054744384361567	0.00152893268639568919
	2346.744832	5550	21.54432166562715707074	11.31148933532263149444	0.00043774144778308244
	2348.165632	5550	21.55025763517050235718	11.31456812320141937320	-0.00044468000327114873
	2349.586432	5550	21.55619366272351492518	11.31764691108020725284	-0.00111826665210826054
	2351.007232	5550	21.56212974830425545616	11.32072569895899513161	-0.00158295348027893413
	2352.428032	5550	21.56806589193078565157	11.32380448683778301038	-0.00183867546565509186
	2353.848832	5550	21.57400209362116831266	11.32688327471657088914	-0.00188536758215594720
	2355.269632	5550	21.57993835339346728672	11.32996206259535876791	-0.00172296479993250179
	2356.690432	5550	21.58587467126574744973	11.33304085047414664668	-0.00135140208542904442
	2358.111232	5550	21.59181104725607476362	11.33611963835293452545	-0.00077061440118188153
	2359.532032	5550	21.59774748138251624849	11.33919842623172240421	0.00001946329408002799
	2360.952832	5550	21.60368397366313996180	11.34227721411051028298	0.00101889604536798303
	2362.373632	5550	21.60962052411601506258	11.34535600198929816175	0.00222774890165158218
	2363.794432	5550	21.61555713275921173679	11.34843478986808604052	0.00364608691559595524
	2365.215232	5551	21.62149379961080124940	11.35151357774687391929	0.00142345752618880098
	2366.636288	5551	21.62743052468885594265	11.35459236562566179805	-0.00058955658855928100
	2368.057344	5551	21.63336730801144919267	11.35767115350444967682	-0.00239289036451080078
	2369.478400	5550	21.63930414959665546673	11.36074994138323755559	-0.00013596111600691870
	2370.899200	5550	21.64524104946255031109	11.36382872926202543436	0.00233077861135395141
	2372.320000	5551	21.65117800762721032501	11.36690751714081331313	0.00115687627575838000
	2373.741056	5551	21.65711502410871317284	11.36998630501960119189	0.00019291457435993015
	2375.162112	5551	21.66305209892513761009	11.37306509289838907066	-0.00056104140932053953
	2376.583168	5551	21.66898923209456343658	11.37614388077717694943	-0.00110492658799395855
	2378.004224	5551	21.67492642363507157448	11.37922266865596482906	-0.00143867587034586693
	2379.425280	5551	21.68086367356474397292	11.38230145653475270783	-0.00156222416136068264
	2380.846336	5551	21.68680098190166367564	11.38538024441354058660	-0.00147550636208129644
	2382.267392	5551	21.69273834866391482447	11.38845903229232846537	-0.00117845736958670853
	2383.688448	5551	21.69867577386958259686	11.39153782017111634414	-0.00067101207725479713
	2385.109504	5551	21.70461325753675329263	11.39461660804990422290	0.00004689462559549400
	2386.530560	5551	21.71055079968351426284	11.39769539592869210167	0.00097532785344138703
	2387.951616	5551	21.71648840032795396357	11.40077418380747998131	0.00211435272471281304
	2389.372672	5551	21.72242605948816190388	11.40385297168626786007	0.00346403436165264147
	2390.793728	5552	21.72836377718222872039	11.40693175956505573884	0.00117392027297726289
	2392.215040	5552	21.73430155342824610792	11.41001054744384361761	-0.00090540679364112117
	2393.636352	5552	21.74023938824430682987	11.41308933532263149638	-0.00277388170425805755
	2395.057664	5551	21.74617728164850478587	11.41616812320141937515	-0.00058092170326238205
	2396.478720	5551	21.75211523365893491119	11.41924691108020725391	0.00182302073354327308
	2397.899776	5552	21.75805324429369327736	11.42232569895899513268	0.00058749313444316412
	2399.321088	5552	21.76399131357087701408	11.42540448683778301145	-0.00043692173331146005
	2400.742400	5552	21.76992944150858437687	11.42848327471657089022	-0.00125015871602378352
	2402.163712	5552	21.77586762812491466210	11.43156206259535876898	-0.00185215265620641528
	2403.585024	5552	21.78180587343796830585	11.43464085047414664775	-0.00224283839230184822
	2405.006336	5552	21.78774417746584683188	11.43771963835293452652	-0.00242215075882222966
	2406.427648	5552	21.79368254022665285508	11.44079842623172240529	-0.00239002458634936131
	2407.848960	5552	21.79962096173849008668	11.44387721411051028406	-0.00214639470152910845
	2409.270272	5552	21.80555944201946332213	11.44695600198929816282	-0.00169119592709376322
	2410.691584	5552	21.81149798108767849658	11.45003478986808604159	-0.00102436308168313843
	2412.112896	5552	21.81743657896124259296	11.45311357774687392036	-0.00014583098014088094
	2413.534208	5552	21.82337523565826374952	11.45619236562566179913	0.00094446556680420503
	2414.955520	5552	21.82931395119685117311	11.45927115350444967790	0.00224659175232011593
	2416.376832	5552	21.83525272559511518425	11.46234994138323755666	0.00376061277354992036
	2417.798144	5553	21.84119155887116720850	11.46542872926202543630	0.00163607621405429985
	2419.219712	5553	21.84713045104311978338	11.46850751714081331507	-0.00027643510346016530
	2420.641280	5553	21.85306940212908654968	11.47158630501960119383	-0.00197685596987487264
	2422.062848	5553	21.85900841214718224974	11.47466509289838907260	-0.00346512117213528335
	2423.484416	5552	21.86494748111552274654	11.47774388077717695137	-0.00089064787556487410
	2424.905728	5552	21.87088660905222500114	11.48082266865596483014	0.00189611152334507803
	2426.327040	5553	21.87682579597540711777	11.48390145653475270891	0.00104470463218459364
	2427.748608	5553	21.88276504190318826580	11.48698024441354058854	0.00040571429753304925
	2429.170176	5553	21.88870434685368877512	11.49005903229232846731	-0.00002079424741129627
	2430.591744	5553	21.89464371084503004766	11.49313782017111634608	-0.00023475576560370070
	2432.013312	5553	21.90058313389533464419	11.49621660804990422484	-0.00023610501583985266
	2433.434880	5553	21.90652261602272622178	11.49929539592869210361	-0.00002477675294595946
	2434.856448	5553	21.91246215724532952866	11.50237418380747998238	0.00039929427218770804
	2436.278016	5553	21.91840175758127048748	11.50545297168626786115	0.00103617331285281141
	2437.699584	5553	21.92434141704867610854	11.50853175956505573992	0.00188592562631049355
	2439.121152	5553	21.93028113566567453667	11.51161054744384361868	0.00294861647386965016
	2440.542720	5554	21.93622091345039501649	11.51468933532263149745	0.00037379350325678984
	2441.964544	5554	21.94216075042096794796	11.51776812320141937622	-0.00198796039853827279
	2443.386368	5553	21.94810064659552481872	11.52084691108020725499	-0.00028606234058419588
	2444.807936	5553	21.95404060199219829601	11.52392569895899513376	0.00162903533715092130
	2446.229504	5553	21.95998061662912211045	11.52700448683778301252	0.00375739791610851286
	2447.651072	5554	21.96592069052443117402	11.53008327471657089129	0.00224857306438803103
	2449.072896	5554	21.97186082369626150546	11.53316206259535877006	0.00095314368924041767
	2450.494720	5554	21.97780101616275024931	11.53624085047414664883	-0.00012882491563222754
	2451.916544	5554	21.98374126794203568640	11.53931963835293452759	-0.00099726745240737147
	2453.338368	5554	21.98968157905225723897	11.54239842623172240636	-0.00165211861916441085
	2454.760192	5554	21.99562194951155545512	11.54547721411051028513	-0.00209331310993498960
	2456.182016	5554	22.00156237933807200878	11.54855600198929816390	-0.00232078561468622637
	2457.603840	5554	22.00750286854994973093	11.55163478986808604353	-0.00233447081923685233
	2459.025664	5554	22.01344341716533255758	11.55471357774687392230	-0.00213430340540257235
	2460.447488	5554	22.01938402520236560608	11.55779236562566180107	-0.00172021805077243235
	2461.869312	5554	22.02532469267919508840	11.56087115350444967984	-0.00109214942898276935
	2463.291136	5554	22.03126541961396839785	11.56394994138323755861	-0.00025003220942089811
	2464.712960	5554	22.03720620602483403101	11.56702872926202543737	0.00080619894251212041
	2466.134784	5554	22.04314705192994164502	11.57010751714081331614	0.00207660936557479440
	2467.556608	5554	22.04908795734744205580	11.57318630501960119578	0.00356126440270756451
	2468.978432	5555	22.05502892229548717387	11.57626509289838907454	0.00140971178321816692
	2470.400512	5555	22.06096994679223011367	11.57934388077717695331	-0.00052746552410990506
	2471.822592	5555	22.06691103085582511545	11.58242266865596483208	-0.00225020216401963701
	2473.244672	5555	22.07285217450442753838	11.58550145653475271085	-0.00375843277721185257
	2474.666752	5554	22.07879337775619394031	11.58858024441354058962	-0.00120157438250821319
	2476.088576	5554	22.08473464062928197371	11.59165903229232846838	0.00156992077006827433
	2477.510400	5555	22.09067596314185049147	11.59473782017111634715	0.00070560043481630611
	2478.932480	5555	22.09661734531205946712	11.59781660804990422592	0.00005604760521402198
	2480.354560	5555	22.10255878715807005205	11.60089539592869210469	-0.00037867233859682928
	2481.776640	5555	22.10850028869804451311	11.60397418380747998345	-0.00059849401244910936
	2483.198720	5555	22.11444184995014630019	11.60705297168626786222	-0.00060335202792665770
	2484.620800	5555	22.12038347093254003241	11.61013175956505574099	-0.00039318099240901801
	2486.042880	5555	22.12632515166339145819	11.61321054744384361976	0.00003208449081115452
	2487.464960	5555	22.13226689216086748649	11.61628933532263149853	0.00067250982260077388
	2488.887040	5555	22.13820869244313620586	11.61936812320141937729	0.00152816040807577631
	2490.309120	5555	22.14415055252836684110	11.62244691108020725606	0.00259910165645016823
	2491.731200	5556	22.15009247243472980185	11.62552569895899513483	0.00003488136362951910
	2493.153536	5556	22.15603445218039663570	11.62860448683778301360	-0.00231391743525084056
	2494.575872	5555	22.16197649178354006465	11.63168327471657089237	-0.00059671170081773956
	2495.997952	5555	22.16791859126233399553	11.63476206259535877200	0.00133604637541932460
	2497.420032	5555	22.17386075063495345580	11.63784085047414665077	0.00348442222356165729
	2498.842112	5556	22.17980296991957467681	11.64091963835293452954	0.00199796366048039836
	2500.264448	5556	22.18574524913437504871	11.64399842623172240830	0.00072725374233235696
	2501.686784	5556	22.19168758829753312911	11.64707721411051028707	-0.00032764208805645802
	2503.109120	5556	22.19762998742722864484	11.65015600198929816584	-0.00116665838368369606
	2504.531456	5556	22.20357244654164247978	11.65323478986808604461	-0.00178972969335389256
	2505.953792	5556	22.20951496565895671824	11.65631357774687392424	-0.00219679056157783408
	2507.376128	5556	22.21545754479735459638	11.65939236562566180301	-0.00238777552869555641
	2508.798464	5556	22.22140018397502051264	11.66247115350444968178	-0.00236261913088193531
	2510.220800	5556	22.22734288321014008497	11.66554994138323756055	-0.00212125589990069056
	2511.643136	5556	22.23328564252090006580	11.66862872926202543931	-0.00166362036345660750
	2513.065472	5556	22.23922846192548840455	11.67170751714081331808	-0.00098964704491040527
	2514.487808	5556	22.24517134144209421637	11.67478630501960119685	-0.00009927046346882466
	2515.910144	5556	22.25111428108890779948	11.67786509289838907562	0.00100757486594955153
	2517.332480	5556	22.25705728088412064733	11.68094388077717695439	0.00233095443271988933
	2518.754816	5557	22.26300034084592540870	11.68402266865596483315	0.00002041611280828305
	2520.177408	5557	22.26894346099251594147	11.68710145653475271192	-0.00207345697831546177
	2521.600000	5556	22.27488664134208726578	11.69018024441354059069	-0.00010008172102756125
	2523.022336	5556	22.28082988191283559873	11.69325903229232846946	0.00209008977349137131
	2524.444672	5557	22.28677318272295834224	11.69633782017111634823	0.00064660539831533566
	2525.867264	5557	22.29271654379065406397	11.69941660804990422699	-0.00057995171413450012
	2527.289856	5557	22.29865996513412255975	11.70249539592869210576	-0.00158951604459445283
	2528.712448	5557	22.30460344677156476340	11.70557418380747998453	-0.00238202206971395074
	2530.135040	5557	22.31054698872118285426	11.70865297168626786330	-0.00295740426163063139
	2531.557632	5557	22.31649059100118014445	11.71173175956505574206	-0.00331559708842878866
	2532.980224	5557	22.32243425362976118644	11.71481054744384362083	-0.00345653501373124310
	2534.402816	5557	22.32837797662513169492	11.71788933532263149960	-0.00338015249694533786
	2535.825408	5557	22.33432176000549860238	11.72096812320141937924	-0.00308638399312316829
	2537.248000	5557	22.34026560378907000880	11.72404691108020725800	-0.00257516395311253401
	2538.670592	5557	22.34620950799405523536	11.72712569895899513677	-0.00184642682334448781
	2540.093184	5557	22.35215347263866478636	11.73020448683778301554	-0.00090010704600665102
	2541.515776	5557	22.35809749774111036130	11.73328327471657089431	0.00026386094101269465
	2542.938368	5557	22.36404158331960486186	11.73636206259535877307	0.00164554270416374288
	2544.360960	5557	22.36998572939236240055	11.73944085047414665184	0.00324500381426311681
	2545.783552	5558	22.37592993597759827122	11.74251963835293453148	0.00121179222878545768
	2547.206400	5558	22.38187420309352899245	11.74559842623172241025	-0.00060350885523497384
	2548.629248	5558	22.38781853075837226415	11.74867721411051028901	-0.00220083385406676325
	2550.052096	5558	22.39376291899034700054	11.75175600198929816778	-0.00358011717962324822
	2551.474944	5557	22.39970736780767332670	11.75483478986808604655	-0.00089077562189946852
	2552.897536	5557	22.40565187722857257158	11.75791357774687392532	0.00201673879832750214
	2554.320128	5558	22.41159644727126725415	11.76099236562566180408	0.00129197406457992969
	2555.742976	5558	22.41754107795398111985	11.76407115350444968285	0.00078551339988379128
	2557.165824	5558	22.42348576929493911107	11.76714994138323756162	0.00049742241404048937
	2558.588672	5558	22.42943052131236741226	11.77022872926202544039	0.00042776672130730898
	2560.011520	5558	22.43537533402449337533	11.77330751714081331916	0.00057661194016819413
	2561.434368	5558	22.44132020744954558213	11.77638630501960119792	0.00094402369350147240
	2562.857216	5558	22.44726514160575382879	11.77946509289838907669	0.00153006760857985493
	2564.280064	5558	22.45321013651134914486	11.78254388077717695546	0.00233480931710398132
	2565.702912	5558	22.45915519218456374295	11.78562266865596483423	0.00335831445504587672
	2567.125760	5559	22.46510030864363106386	11.78870145653475271300	0.00075013104522567225
	2568.548864	5559	22.47104548590678576615	11.79178024441354059176	-0.00163915765002719896
	2569.971968	5559	22.47699072399226374007	11.79485903229232847053	-0.00380948598149606207
	2571.395072	5558	22.48293602291830207973	11.79793782017111634930	-0.00191027067809067093
	2572.817920	5558	22.48888138270313909878	11.80101660804990422807	0.00020803630056427654
	2574.240768	5558	22.49482680336501434597	11.80409539592869210770	0.00254550061684624257
	2575.663616	5559	22.50077228492216856702	11.80717418380747998647	0.00125167031986338815
	2577.086720	5559	22.50671782739284377053	11.81025297168626786524	0.00017712869842326414
	2578.509824	5559	22.51266343079528314645	11.81333175956505574401	-0.00067805857200296965
	2579.932928	5559	22.51860909514773115454	11.81641054744384362277	-0.00131382581134850039
	2581.356032	5559	22.52455482046843344111	11.81948933532263150154	-0.00173010733530308378
	2582.779136	5559	22.53050060677563689801	11.82256812320141938031	-0.00192683745503350314
	2584.202240	5559	22.53644645408758965047	11.82564691108020725994	-0.00190395047730656743
	2585.625344	5559	22.54239236242254104323	11.82872569895899513871	-0.00166138070447233876
	2587.048448	5559	22.54833833179874165095	11.83180448683778301748	-0.00119906243446413240
	2588.471552	5559	22.55428436223444329557	11.83488327471657089625	-0.00051692996072024533
	2589.894656	5559	22.56023045374789902026	11.83796206259535877502	0.00038508242771540901
	2591.317760	5559	22.56617660635736309638	11.84104085047414665378	0.00150704044621007322
	2592.740864	5559	22.57212282008109103561	11.84411963835293453255	0.00284900981461482654
	2594.163968	5560	22.57806909493733960037	11.84719842623172241132	0.00056053863970153484
	2595.587328	5560	22.58401543094436674311	11.85027721411051029009	-0.00150778973233249631
	2597.010688	5560	22.58996182812043172945	11.85335600198929816886	-0.00335590956812876947
	2598.434048	5559	22.59590828648379498729	11.85643478986808604762	-0.00113323751257821394
	2599.857152	5559	22.60185480605271822821	11.85951357774687392639	0.00130977455891456641
	2601.280256	5560	22.60780138684546439545	11.86259236562566180516	0.00012267477536730534
	2602.703616	5560	22.61374802888029766391	11.86567115350444968393	-0.00084395349460909909
	2604.126976	5560	22.61969473217548348178	11.86874994138323756269	-0.00159004449541028155
	2605.550336	5560	22.62564149674928849244	11.87182872926202544146	-0.00211553246712135545
	2606.973696	5560	22.63158832261998063516	11.87490751714081332023	-0.00242035164514791887
	2608.397056	5560	22.63753520980582904613	11.87798630501960119900	-0.00250443626061859355
	2609.820416	5560	22.64348215832510414700	11.88106509289838907777	-0.00236772053999925833
	2611.243776	5560	22.64942916819607758756	11.88414388077717695653	-0.00201013870536140854
	2612.667136	5560	22.65537623943702228574	11.88722266865596483530	-0.00143162497419206808
	2614.090496	5560	22.66132337206621237546	11.89030145653475271494	-0.00063211355961742222
	2615.513856	5560	22.66727056610192327264	11.89338024441354059371	0.00038846132986554172
	2616.937216	5560	22.67321782156243163177	11.89645903229232847247	0.00163016549022130981
	2618.360576	5560	22.67916513846601534940	11.89953782017111635124	0.00309306472185906904
	2619.783936	5561	22.68511251683095361446	11.90261660804990423001	0.00092670721230447166
	2621.207552	5561	22.69105995667552681805	11.90569539592869210878	-0.00101832361148020870
	2622.631168	5561	22.69700745801801665576	11.90877418380747998754	-0.00274196193537709740
	2624.054784	5560	22.70295502087670603576	11.91185297168626786718	-0.00039362432335561274
	2625.478144	5560	22.70890264526987916208	11.91493175956505574595	0.00217623743015146970
	2626.901504	5561	22.71485033121582148251	11.91801054744384362472	0.00111717153518962021
	2628.325120	5561	22.72079807873281969387	11.92108933532263150348	0.00027976144144219995
	2629.748736	5561	22.72674588783916177145	11.92416812320141938225	-0.00033592701438600862
	2631.172352	5561	22.73269375855313692569	11.92724691108020726102	-0.00072982799114552207
	2632.595968	5561	22.73864169089303568193	11.93032569895899513979	-0.00090187564293466104
	2634.019584	5561	22.74458968487714976420	11.93340448683778301855	-0.00085200411955799733
	2635.443200	5561	22.75053774052377221319	11.93648327471657089732	-0.00058014756604554352
	2636.866816	5561	22.75648585785119730994	11.93956206259535877609	-0.00008624012301056535
	2638.290432	5561	22.76243403687772060007	11.94264085047414665486	0.00062978407351814284
	2639.714048	5561	22.76838227762163891117	11.94571963835293453363	0.00156799089212421219
	2641.137664	5561	22.77433058010125033199	11.94879842623172241239	0.00272844620592542788
	2642.561280	5562	22.78027894433485421415	11.95187721411051029116	0.00026069827502186069
	2643.985152	5562	22.78622737034075120509	11.95495600198929816993	-0.00198466940068639399
	2645.409024	5561	22.79217585813724318219	11.95803478986808604870	-0.00015707331688249395
	2646.832640	5561	22.79812440774263334817	11.96111357774687392747	0.00189303480039886218
	2648.256256	5562	22.80407301917522612002	11.96419236562566180623	0.00031520322950617765
	2649.680128	5562	22.81002169245332724355	11.96727115350444968500	-0.00103998451133374819
	2651.104000	5562	22.81597042759524370317	11.97034994138323756377	-0.00217246251696214777
	2652.527872	5562	22.82191922461928378085	11.97342872926202544254	-0.00308216487755191983
	2653.951744	5562	22.82786808354375703359	11.97650751714081332217	-0.00376902567872503664
	2655.375616	5561	22.83381700438697428125	11.97958630501960120094	-0.00038246138395035817
	2656.799232	5561	22.83976598716724763956	11.98266509289838907971	0.00322707631282871669
	2658.222848	5562	22.84571503190289050098	11.98574388077717695848	0.00320913572225326045
	2659.646720	5562	22.85166413861221752953	11.98882266865596483724	0.00341430039467491715
	2661.070592	5562	22.85761330731354469721	11.99190145653475271601	0.00384263626760093180
	2662.494464	5563	22.86356253802518922504	11.99498024441354059565	0.00064369166545374521
	2663.918592	5563	22.86951183076546965066	11.99805903229232847441	-0.00233194984746031495
	2665.342720	5562	22.87546118555270577288	12.00113782017111635318	-0.00123370470230076695
	2666.766592	5562	22.88141060240521868809	12.00421660804990423195	0.00008797543931510449
	2668.190464	5562	22.88736008134133078674	12.00729539592869211072	0.00163315653799021675
	2669.614336	5562	22.89330962237936572569	12.01037418380747998949	0.00340190455889518615
	2671.038208	5563	22.89925922553764849228	12.01345297168626786825	0.00154376785440095656
	2672.462336	5563	22.90520889083450530900	12.01653175956505574702	-0.00009066998350040976
	2673.886464	5563	22.91115861828826373234	12.01961054744384362579	-0.00150134297562770464
	2675.310592	5563	22.91710840791725259727	12.02268933532263150456	-0.00268818513815374949
	2676.734720	5563	22.92305825973980201900	12.02576812320141938333	-0.00365113048268925763
	2678.158848	5562	22.92900817377424344153	12.02884691108020726209	-0.00053959539844583406
	2679.582720	5562	22.93495815003890955786	12.03192569895899514086	0.00279596849469469867
	2681.006592	5563	22.94090818855213440020	12.03500448683778301963	0.00250510958167539461
	2682.430720	5563	22.94685828933225327404	12.03808327471657089840	0.00243841148718342424
	2683.854848	5563	22.95280845239760279114	12.04116206259535877716	0.00259594022299446917
	2685.278976	5563	22.95875867776652085907	12.04424085047414665593	0.00297776180559727129
	2686.703104	5563	22.96470896545734668298	12.04731963835293453470	0.00358394225610977040
	2688.127232	5564	22.97065931548842076908	12.05039842623172241347	0.00056402998281109813
	2689.551616	5564	22.97660972787808494888	12.05347721411051029224	-0.00223139136615809029
	2690.976000	5563	22.98256020264468230292	12.05655600198929817100	-0.00095173813812857641
	2692.400128	5563	22.98851073980655729256	12.05963478986808605064	0.00055253808939063271
	2693.824256	5563	22.99446133938205561083	12.06271357774687392941	0.00228150336088709937
	2695.248384	5564	23.00041200138952429861	12.06579236562566180817	0.00038470610815493897
	2696.672768	5564	23.00636272584731169960	12.06887115350444968694	-0.00128726999722289013
	2698.097152	5564	23.01231351277376743769	12.07194994138323756571	-0.00273435889657491840
	2699.521536	5563	23.01826436218724248467	12.07502872926202544448	-0.00010597690885293129
	2700.945664	5563	23.02421527410608909602	12.07810751714081332325	0.00274742441649997440
	2702.369792	5564	23.03016624854866086468	12.08118630501960120288	0.00197539353485439686
	2703.794176	5564	23.03611728553331264822	12.08426509289838908165	0.00142851414125796084
	2705.218560	5564	23.04206838507840066597	12.08734388077717696042	0.00110685231811516158
	2706.642944	5564	23.04801954720228243136	12.09042266865596483918	0.00101047415245410145
	2708.067328	5564	23.05397077192331676057	12.09350145653475271795	0.00113944573602712467
	2709.491712	5564	23.05992205925986380903	12.09658024441354059672	0.00149383316538908879
	2710.916096	5564	23.06587340923028502798	12.09965903229232847549	0.00207370254175759424
	2712.340480	5564	23.07182482185294319921	12.10273782017111635426	0.00287911997116393639
	2713.764864	5565	23.07777629714620240726	12.10581660804990423302	0.00005963394673351261
	2715.189504	5565	23.08372783512842808286	12.10889539592869211179	-0.00253417179841257647
	2716.614144	5564	23.08967943581798696294	12.11197418380747999056	-0.00105171352645135163
	2718.038528	5564	23.09563109923324709070	12.11505297168626786933	0.00065655726998799075
	2719.462912	5564	23.10158282539257785723	12.11813175956505574810	0.00259070672073686157
	2720.887296	5565	23.10753461431434998240	12.12121054744384362686	0.00090028334281022683
	2722.311936	5565	23.11348646601693544722	12.12428933532263150563	-0.00056412910709433005
	2723.736576	5565	23.11943838051870765520	12.12736812320141938440	-0.00180246448472108574
	2725.161216	5565	23.12539035783804125708	12.13044691108020726317	-0.00281465664133607103
	2726.585856	5565	23.13134239799331226539	12.13352569895899514194	-0.00360063942327980539
	2728.010496	5564	23.13729450100289802318	12.13660448683778302070	-0.00030982905456078982
	2729.434880	5564	23.14324666688517717628	12.13968327471657089947	0.00320732301037707154
	2730.859264	5565	23.14919889565852974440	12.14276206259535877824	0.00310036532204333996
	2732.283904	5565	23.15515118734133703446	12.14584085047414665787	0.00321988167070846562
	2733.708544	5565	23.16110354195198170468	12.14891963835293453664	0.00356593823394386094
	2735.133184	5566	23.16705595950884776120	12.15199842623172241541	0.00028808357660512819
	2736.558080	5566	23.17300844003032049556	12.15507721411051029418	-0.00276309849669683231
	2737.982976	5565	23.17896098353478660271	12.15815600198929817295	-0.00173702417628583843
	2739.407616	5565	23.18491359004063405956	12.16123478986808605171	-0.00048414488302174593
	2740.832256	5565	23.19086625956625219956	12.16431357774687393048	0.00099560558470737836
	2742.256896	5565	23.19681899213003170059	12.16739236562566181012	0.00270229343333834422
	2743.681536	5566	23.20277178775036454848	12.17047115350444968888	0.00078546725644119916
	2745.106432	5566	23.20872464644564412382	12.17354994138323756765	-0.00090428911223380906
	2746.531328	5566	23.21467756823426508567	12.17662872926202544642	-0.00236690945191501130
	2747.956224	5566	23.22063055313462348953	12.17970751714081332519	-0.00360232753680459237
	2749.381120	5565	23.22658360116511668328	12.18278630501960120396	-0.00075995951888453497
	2750.805760	5565	23.23253671234414340085	12.18586509289838908272	0.00230974321972967926
	2752.230400	5566	23.23848988669010369457	12.18894388077717696149	0.00175632930163562889
	2753.655296	5566	23.24444312422139897502	12.19202266865596484026	0.00143038258949927642
	2755.080192	5566	23.25039642495643198855	12.19510145653475271903	0.00133196933320368433
	2756.505088	5566	23.25634978891360684500	12.19818024441354059779	0.00146115578754624481
	2757.929984	5566	23.26230321611132898993	12.20125903229232847656	0.00181800821212686340
	2759.354880	5566	23.26825670656800519945	12.20433782017111635533	0.00240259287133118648
	2760.779776	5566	23.27421026030204365305	12.20741660804990423410	0.00321497603462132389
	2762.204672	5567	23.28016387733185382780	12.21049539592869211287	0.00040470635853671500
	2763.629824	5567	23.28611755767584658855	12.21357418380747999163	-0.00217763226023095462
	2765.054976	5566	23.29207130135243412374	12.21665297168626787040	-0.00068145592025457591
	2766.479872	5566	23.29802510838002999570	12.21973175956505574917	0.00104278404974268880
	2767.904768	5566	23.30397897877704911813	12.22281054744384362794	0.00299515394343678545
	2769.329664	5567	23.30993291256190776475	12.22588933532263150671	0.00132520244186053049
	2770.754816	5567	23.31588690975302355542	12.22896812320141938634	-0.00011648653401346458
	2772.179968	5567	23.32184097036881547001	12.23204691108020726511	-0.00132984667582217287
	2773.605120	5567	23.32779509442770385017	12.23512569895899514388	-0.00231481167037210009
	2775.030272	5567	23.33374928194811039756	12.23820448683778302264	-0.00307131519951069566
	2776.455424	5567	23.33970353294845818080	12.24128327471657090141	-0.00359929094019903342
	2777.880576	5566	23.34565784744717160080	12.24436206259535878018	-0.00004815494703262380
	2779.305472	5566	23.35161222546267646531	12.24744085047414665895	0.00373164149533220445
