Change	Time (sec)	Delay(uSec)	Angle(deg)	Error(arcsec)	
	1588.182528	5527	9.38546288661240480679	-0.00293459615974525114
	1589.597440	5526	9.39137402111704552854	-0.00081073412563029505
	1591.012096	5526	9.39728520423920617340	0.00148815098020588856
	1592.426752	5527	9.40319643599767638655	0.00011160918291840298
	1593.841664	5527	9.40910771641124486254	-0.00108977426061076623
	1595.256576	5527	9.41501904549869932451	-0.00211593171460167181
	1596.671488	5527	9.42093042327882657962	-0.00296679554653381389
	1598.086400	5527	9.42684184977041243932	-0.00364229812749277069
	1599.501312	5526	9.43275332499224180606	-0.00029185421425492689
	1600.915968	5526	9.43866484896309864902	0.00323408619789478733
	1602.330624	5527	9.44457642170176597980	0.00308507311022749746
	1603.745536	5527	9.45048804322702588714	0.00311169175584743680
	1605.160448	5527	9.45639971355765954729	0.00331400974697484228
	1606.575360	5527	9.46231143271244719284	0.00369209469244750546
	1607.990272	5528	9.46822320071016815431	0.00039549658029190211
	1609.405440	5528	9.47413501756960082893	-0.00272519936969388313
	1610.820608	5527	9.48004688330952270496	-0.00181940794099357623
	1612.235520	5527	9.48595879794871038940	-0.00073757915538140673
	1613.650432	5527	9.49187076150593955597	0.00052035457956577300
	1615.065344	5527	9.49778277399998499021	0.00195446085308434389
	1616.480256	5527	9.50369483544962059297	0.00356480725119596606
	1617.895168	5528	9.50960694587361935783	0.00150094373913334717
	1619.310336	5528	9.51551910529075337802	-0.00038654448600974321
	1620.725504	5528	9.52143131371979389334	-0.00209758984777194505
	1622.140672	5528	9.52734357117951122934	-0.00363212477297929978
	1623.555840	5527	9.53325587768867487373	-0.00113956407390825007
	1624.970752	5527	9.53916823326605341042	0.00152964219876803230
	1626.385664	5528	9.54508063793041457330	0.00052504399133497014
	1627.800832	5528	9.55099309170052520289	-0.00030277351801063443
	1629.216000	5528	9.55690559459515132437	-0.00095374277159257247
	1630.631168	5528	9.56281814663305804874	-0.00142779621499967322
	1632.046336	5528	9.56873074783300967515	-0.00172486629676712740
	1633.461504	5528	9.57464339821376964577	-0.00184488546848830361
	1634.876672	5528	9.58055609779410054065	-0.00178778618488183813
	1636.291840	5528	9.58646884659276410541	-0.00155350090367422776
	1637.707008	5528	9.59238164462852125995	-0.00114196208553273997
	1639.122176	5528	9.59829449192013206549	-0.00055310219424990992
	1640.537344	5528	9.60420738848635575924	0.00021314630342977491
	1641.952512	5528	9.61012033434595077004	0.00115685093785460127
	1643.367680	5528	9.61603332951767466284	0.00227807923625317905
	1644.782848	5528	9.62194637402028422717	0.00357689872305870874
	1646.198016	5529	9.62785946787253540252	0.00120285930211111701
	1647.613440	5529	9.63377261109318334432	-0.00099345389048606860
	1649.028864	5529	9.63968580370098236491	-0.00301197333919464025
	1650.444288	5528	9.64559904571468598559	-0.00100211391377583930
	1651.859456	5528	9.65151233715304695399	0.00118567427808758343
	1653.274624	5528	9.65742567803481716769	0.00355145874324011257
	1654.689792	5529	9.66333906837874777492	0.00224478936824045393
	1656.105216	5529	9.66925250820358910681	0.00111625127184941522
	1657.520640	5529	9.67516599752809071562	0.00016591195245816310
	1658.936064	5529	9.68107953637100137646	-0.00060616109434872685
	1660.351488	5529	9.68699312475106906473	-0.00119990037585476904
	1661.766912	5529	9.69290676268704102028	-0.00161523840199352598
