Change	Time (sec)	Delay(uSec)	Angle(deg)	C length(cm)	Error(arcsec)	
	2120.811776	5559	21.21035003902296565102	11.12518181818181824648	-0.00062086645969389071
	2122.234880	5559	21.21629547923746970592	11.12826060606060612525	-0.00206353029727323721
	2123.657984	5559	21.22224097509886843460	11.13133939393939400402	-0.00330586531402992295
	2125.081088	5558	21.22818652662655722861	11.13441818181818188278	-0.00049728406897829015
	2126.503936	5558	21.23413213383993105102	11.13749696969696976155	0.00251176564217019881
	2127.926784	5559	21.24007779675838441039	11.14057575757575764032	0.00187083602208274408
	2129.349888	5559	21.24602351540131136252	11.14365454545454551909	0.00143051450693130850
	2130.772992	5559	21.25196928978810555211	11.14673333333333339785	0.00119087091383764705
	2132.196096	5559	21.25791511993816019187	11.14981212121212127662	0.00115197505835808543
	2133.619200	5559	21.26386100587086803136	11.15289090909090915539	0.00131389675440524867
	2135.042304	5559	21.26980694760562145586	11.15596969696969703416	0.00167670581455555605
	2136.465408	5559	21.27575294516181237357	11.15904848484848491293	0.00224047204968581801
	2137.888512	5559	21.28169899855883228160	11.16212727272727279169	0.00300526526917450549
	2139.311616	5560	21.28764510781607230058	11.16520606060606067046	0.00012063766349524293
	2140.734976	5560	21.29359127295292308975	11.16828484848484855010	-0.00256282334340712752
	2142.158336	5559	21.29953749398877491626	11.17136363636363642887	-0.00119453032900783167
	2143.581440	5559	21.30548377094301764657	11.17444242424242430763	0.00037506889263819170
	2145.004544	5559	21.31143010383504073253	11.17752121212121218640	0.00214604412356866850
	2146.427648	5560	21.31737649268423325649	11.18060000000000006517	0.00026794754690529644
	2147.851008	5560	21.32332293750998384804	11.18367878787878794394	-0.00140863342070869161
	2149.274368	5560	21.32926943833168080197	11.18675757575757582270	-0.00288362898141191138
	2150.697728	5559	21.33521599516871196899	11.18983636363636370234	-0.00030645172139567513
	2152.120832	5559	21.34116260804046486324	11.19291515151515158111	0.00247245053684294198
	2153.543936	5560	21.34710927696632656696	11.19599393939393945988	0.00160262996923584473
	2154.967296	5560	21.35305600196568379980	11.19907272727272733864	0.00093467398552719560
	2156.390656	5560	21.35900278305792292406	11.20215151515151521741	0.00046865237662899113
	2157.814016	5560	21.36494962026242989267	11.20523030303030309618	0.00020463493197166091
	2159.237376	5560	21.37089651359859030465	11.20830909090909097495	0.00014269143971092785
	2160.660736	5560	21.37684346308578937738	11.21138787878787885371	0.00028289168662717341
	2162.084096	5560	21.38279046874341197959	11.21446666666666673248	0.00062530545824843568
	2163.507456	5560	21.38873753059084261222	11.21754545454545461125	0.00117000253877772868
	2164.930816	5560	21.39468464864746539977	11.22062424242424249002	0.00191705271107067910
	2166.354176	5560	21.40063182293266413371	11.22370303030303036879	0.00286652575676411517
	2167.777536	5561	21.40657905346582222730	11.22678181818181824755	0.00016797383859001851
	2169.201152	5561	21.41252634026632275729	11.22986060606060612632	-0.00232801564681791842
	2170.624768	5560	21.41847368335354846736	11.23293939393939400509	-0.00077085530400007513
	2172.048128	5560	21.42442108274688172299	11.23601818181818188386	0.00098900702596818245
	2173.471488	5560	21.43036853846570455491	11.23909696969696976263	0.00295164111842282976
	2174.894848	5561	21.43631605052939868676	11.24217575757575764139	0.00126659912998508352
	2176.318464	5561	21.44226361895734548658	11.24525454545454552016	-0.00021553154885008284
	2177.742080	5561	21.44821124376892596854	11.24833333333333339893	-0.00149468114643104344
	2179.165696	5561	21.45415892498352084319	11.25141212121212127770	-0.00257077989219638208
	2180.589312	5561	21.46010666262051050021	11.25449090909090915733	-0.00344375801674198203
	2182.012928	5560	21.46605445669927498924	11.25756969696969703610	-0.00026302813432506582
	2183.436288	5560	21.47200230723919404073	11.26064848484848491487	0.00312096190451374441
	2184.859648	5561	21.47795021425964707810	11.26372727272727279364	0.00285776424814361689
	2186.283264	5561	21.48389817778001320905	11.26680606060606067240	0.00279796627889692961
	2187.706880	5561	21.48984619781967119433	11.26988484848484855117	0.00294163776032980288
	2189.130496	5561	21.49579427439799956048	11.27296363636363642994	0.00328884845513178005
	2190.554112	5561	21.50174240753437645592	11.27604242424242430957	0.00383966812464501719
	2191.977728	5562	21.50769059724817977054	11.27912121212121218834	0.00074364891170377191
	2193.401600	5562	21.51363884355878707162	11.28220000000000006711	-0.00214862180689448835
	2194.825472	5561	21.51958714648557565233	11.28527878787878794588	-0.00098655665531391701
	2196.249088	5561	21.52553550604792248838	11.28835757575757582465	0.00037939650598116048
	2197.672704	5561	21.53148392226520428487	11.29143636363636370341	0.00194930743313902952
	2199.096320	5561	21.53743239515679744681	11.29451515151515158218	0.00372324588120658423
	2200.519936	5562	21.54338092474207810335	11.29759393939393946095	0.00185076398668927538
	2201.943808	5562	21.54932951104042209399	11.30067272727272733972	0.00018244912017876154
	2203.367680	5562	21.55527815407120499278	11.30375151515151521849	-0.00128162896626915122
	2204.791552	5562	21.56122685385380207020	11.30683030303030309725	-0.00254140052167209405
	2206.215424	5562	21.56717561040758837469	11.30990909090909097602	-0.00359679579584718516
	2207.639296	5561	21.57312442375193863552	11.31298787878787885479	-0.00059722742222256468
	2209.062912	5561	21.57907329390622732518	11.31606666666666673356	0.00260685672974740535
	2210.486528	5562	21.58502222088982869935	11.31914545454545461232	0.00216500878981446661
	2211.910400	5562	21.59097120472211667717	11.32222424242424249109	0.00192781612166002569
	2213.334272	5562	21.59692024542246498522	11.32530303030303036986	0.00189534847068122347
	2214.758144	5562	21.60286934301024705171	11.32838181818181824863	0.00206767558124649021
	2216.182016	5562	21.60881849750483608454	11.33146060606060612740	0.00244486719688563334
	2217.605888	5562	21.61476770892560502098	11.33453939393939400616	0.00302699306017243027
	2219.029760	5562	21.62071697729192656413	11.33761818181818188580	0.00381412291285321724
	2220.453632	5563	21.62666630262317315862	11.34069696969696976457	0.00095580887814406880
	2221.877760	5563	21.63261568493871704610	11.34377575757575764333	-0.00169736168630610195
	2223.301888	5562	21.63856512425793017854	11.34685454545454552210	-0.00029480142390504662
	2224.725760	5562	21.64451462060018432747	11.34993333333333340087	0.00131304178614248478
	2226.149632	5562	21.65046417398485099036	11.35301212121212127964	0.00312623768125553476
	2227.573504	5563	21.65641378443130145651	11.35609090909090915841	0.00129433838048501787
	2228.997632	5563	21.66236345195890678796	11.35916969696969703804	-0.00033206876276917503
	2230.421760	5563	21.66831317658703781603	11.36224848484848491681	-0.00175291401351441680
	2231.845888	5563	21.67426295833506516911	11.36532727272727279558	-0.00296812763749047754
	2233.270016	5562	21.68021279722235923268	11.36840606060606067435	-0.00012712228373506337
	2234.693888	5562	21.68616269326829021878	11.37148484848484855311	0.00291965416292830283
	2236.117760	5563	21.69211264649222808444	11.37456363636363643188	0.00232175381679833966
	2237.541888	5563	21.69806265691354260974	11.37764242424242431065	0.00192976402664574001
	2238.966016	5563	21.70401272455160334059	11.38072121212121218942	0.00174375452282834228
	2240.390144	5563	21.70996284942577966154	11.38380000000000006818	0.00176379503513931217
	2241.814272	5563	21.71591303155544071778	11.38687878787878794695	0.00198995529249405683
	2243.238400	5563	21.72186327095995546713	11.38995757575757582572	0.00242230502314826678
	2244.662528	5563	21.72781356765869271476	11.39303636363636370449	0.00306091395479295986
	2246.086656	5564	21.73376392167102100911	11.39611515151515158326	0.00005533419663361877
	2247.511040	5564	21.73971433301630875289	11.39919393939393946202	-0.00274384690749575658
	2248.935424	5563	21.74566480171392414758	11.40227272727272734079	-0.00148604201452710844
	2250.359552	5563	21.75161532778323522121	11.40535151515151521956	-0.00002169901710551514
	2251.783680	5563	21.75756591124360982657	11.40843030303030309833	0.00164925180902168761
	2253.207808	5563	21.76351655211441562046	11.41150909090909097710	0.00352688018744185667
	2254.631936	5564	21.76946725041502011741	11.41458787878787885586	0.00176073822360903532
	2256.056320	5564	21.77541800616479060991	11.41766666666666673463	0.00020141325737656052
	2257.480704	5564	21.78136881938309428984	11.42074545454545461340	-0.00115102498939018307
	2258.905088	5564	21.78731969008929812530	11.42382424242424249303	-0.00229650679560293457
	2260.329472	5564	21.79327061830276894908	11.42690303030303037180	-0.00323496244064306191
	2261.753856	5563	21.79922160404287342916	11.42998181818181825057	-0.00011580458696623628
	2263.177984	5563	21.80517264732897808263	11.43306060606060612934	0.00321051886734259731
	2264.602112	5564	21.81112374818044926175	11.43613939393939400811	0.00289356002357232216
	2266.026496	5564	21.81707490661665317655	11.43921818181818188687	0.00278390621765152045
	2267.450880	5564	21.82302612265695588266	11.44229696969696976564	0.00288162716738664242
	2268.875264	5564	21.82897739632072328826	11.44537575757575764528	0.00318679259002505643
	2270.299648	5564	21.83492872762732117664	11.44845454545454552404	0.00369947220241159189
	2271.724032	5565	21.84088011659611516455	11.45153333333333340281	0.00056921810319067482
	2273.148672	5565	21.84683156324647075770	11.45461212121212128158	-0.00235338237425293515
	2274.573312	5564	21.85278306759775330918	11.45769090909090916035	-0.00121774189707678782
	2275.997696	5564	21.85873462966932803155	11.46076969696969703912	0.00012569163190992996
	2277.422080	5564	21.86468624948056004020	11.46384848484848491788	0.00167698792712563224
	2278.846464	5564	21.87063792705081430832	11.46692727272727279665	0.00343621670248555939
	2280.270848	5565	21.87658966239945567203	11.47000606060606067542	0.00155293005381077396
	2281.695488	5565	21.88254145554584887204	11.47308484848484855419	-0.00012228468824228399
	2283.120128	5565	21.88849330650935850855	11.47616363636363643295	-0.00158935781113371551
	2284.544768	5565	21.89444521530934907767	11.47924242424242431172	-0.00284821960265907077
	2285.969408	5564	21.90039718196518496972	11.48232121212121219049	-0.00004828273346457048
	2287.393792	5564	21.90634920649623046049	11.48540000000000006926	0.00296000489028610724
	2288.818176	5565	21.91230128892184969742	11.48847878787878794803	0.00232619536196524628
	2290.242816	5565	21.91825342926140677245	11.49155757575757582679	0.00190087600985877957
	2291.667456	5565	21.92420562753426561964	11.49463636363636370556	0.00168411654413050807
	2293.092096	5565	21.93015788375979012795	11.49771515151515158433	0.00167598667478209901
	2294.516736	5565	21.93611019795734404063	11.50079393939393946310	0.00187655611129527348
	2295.941376	5565	21.94206257014629104715	11.50387272727272734187	0.00228589456294489226
	2297.366016	5565	21.94801500034599473811	11.50695151515151522150	0.00290407173865359456
	2298.790656	5565	21.95396748857581859828	11.51003030303030310027	0.00373115734696943473
	2300.215296	5566	21.95992003485512604824	11.51310909090909097904	0.00091670347864260268
	2301.640192	5566	21.96587263920328040624	11.51618787878787885780	-0.00168870254081401481
	2303.065088	5565	21.97182530163964493328	11.51926666666666673657	-0.00023447338609439124
	2304.489728	5565	21.97777802218358280013	11.52234545454545461534	0.00142894303265713230
	2305.914368	5565	21.98373080085445710821	11.52542424242424249411	0.00330161642258531465
	2307.339008	5566	21.98968363767163088952	11.52850303030303037374	0.00153309887305941345
	2308.763904	5566	21.99563653265446710149	11.53158181818181825251	-0.00002602229172711771
	2310.188800	5566	22.00158948582232864254	11.53466060606060613128	-0.00137567736532837235
	2311.613696	5566	22.00754249719457833825	11.53773939393939401005	-0.00251579664156121247
	2313.038592	5566	22.01349556679057896565	11.54081818181818188881	-0.00344631041444376953
	2314.463488	5565	22.01944869462969322886	11.54389696969696976758	-0.00031663136067712099
	2315.888128	5565	22.02540188073128380603	11.54697575757575764635	0.00302279260782210252
	2317.312768	5566	22.03135512511471328333	11.55005454545454552512	0.00272151357879623039
	2318.737664	5566	22.03730842779934422614	11.55313333333333340389	0.00263011887504660231
	2320.162560	5566	22.04326178880453915819	11.55621212121212128265	0.00274867820166055580
	2321.587456	5566	22.04921520814966051649	11.55929090909090916142	0.00307726126340675172
	2323.012352	5566	22.05516868585407074498	11.56236969696969704019	0.00361593776508180503
	2324.437248	5567	22.06112222193713222167	11.56544848484848491896	0.00051425979368446622
	2325.862400	5567	22.06707581641820730030	11.56852727272727279773	-0.00237718532874427637
	2327.287552	5566	22.07302946931665828777	11.57160606060606067649	-0.00120781028033115897
	2328.712448	5566	22.07898318065184747189	11.57468484848484855526	0.00017193702558711980
	2330.137344	5566	22.08493695044313711445	11.57776363636363643403	0.00176212629315304909
	2331.562240	5566	22.09089077870988943562	11.58084242424242431280	0.00356282722636934759
	2332.987136	5567	22.09684466547146665730	11.58392121212121219156	0.00172359191165891146
	2334.412288	5567	22.10279861074723095973	11.58700000000000007033	0.00009500767043096652
	2335.837440	5567	22.10875261455654450411	11.59007878787878794910	-0.00132285579351862884
	2337.262592	5567	22.11470667691876946202	11.59315757575757582874	-0.00252992877638283460
	2338.687744	5567	22.12066079785326794781	11.59623636363636370750	-0.00352614157454469857
	2340.112896	5566	22.12661497737940212265	11.59931515151515158627	-0.00046090686665649395
	2341.537792	5566	22.13256921551653408874	11.60239393939393946504	0.00281532743327977322
	2342.962688	5567	22.13852351228402599165	11.60547272727272734381	0.00245211341141304897
	2344.387840	5567	22.14447786770123991970	11.60855151515151522258	0.00230003838884506410
	2345.812992	5567	22.15043228178753801326	11.61163030303030310134	0.00235917206927104225
	2347.238144	5567	22.15638675456228239881	11.61470909090909098098	0.00262958415634707134
	2348.663296	5567	22.16234128604483517161	11.61778787878787885975	0.00311134435362301373
	2350.088448	5567	22.16829587625455851192	11.62086666666666673851	0.00380452236493386355
	2351.513600	5568	22.17425052521081454450	11.62394545454545461728	0.00085867027637265865
	2352.939008	5568	22.18020523293296544440	11.62702424242424249605	-0.00187562459066814761
	2354.364416	5567	22.18615999944037337280	11.63010303030303037482	-0.00054777491483523760
	2355.789568	5567	22.19211482475240053425	11.63318181818181825359	0.00099177139023837666
	2357.214720	5567	22.19806970888840915411	11.63626060606060613235	0.00274308402854982303
	2358.639872	5568	22.20402465186776146469	11.63933939393939401112	0.00085571508660026915
	2360.065280	5568	22.20997965370981974513	11.64241818181818188989	-0.00081974811387679167
	2361.490688	5568	22.21593471443394629886	11.64549696969696976866	-0.00228323586855437328
	2362.916096	5568	22.22188983405950344491	11.64857575757575764742	-0.00353467847311667113
	2364.341504	5567	22.22784501260585355437	11.65165454545454552619	-0.00072348860542765297
	2365.766656	5567	22.23380025009235903821	11.65473333333333340496	0.00229988582160088481
	2367.191808	5568	22.23975554653838232651	11.65781212121212128373	0.00168499689516337136
	2368.617216	5568	22.24571090196328589962	11.66089090909090916250	0.00128243193774806053
	2370.042624	5568	22.25166631638643230731	11.66396969696969704126	0.00109226065453733376
	2371.468032	5568	22.25762178982718412362	11.66704848484848492003	0.00111455275079743477
	2372.893440	5568	22.26357732230490396250	11.67012727272727279880	0.00134937793193996859
	2374.318848	5568	22.26953291383895450727	11.67320606060606067757	0.00179680590362253624
	2375.744256	5568	22.27548856444869849330	11.67628484848484855634	0.00245690637169282661
	2377.169664	5568	22.28144427415349872537	11.67936363636363643597	0.00332974904225011543
	2378.595072	5569	22.28740004297271803425	11.68244242424242431474	0.00056488600392008146
	2380.020736	5569	22.29335587092571934961	11.68552121212121219351	-0.00198709541919886565
	2381.446400	5568	22.29931175803186564448	11.68860000000000007227	-0.00047560790280704679
	2382.871808	5568	22.30526770431051997862	11.69167878787878795104	0.00124890064250952226
	2384.297216	5568	22.31122370978104546037	11.69475757575757582981	0.00318649992397387181
	2385.722624	5569	22.31717977446280528481	11.69783636363636370945	0.00148674203149197811
	2387.148288	5569	22.32313589837516271119	11.70091515151515158821	0.00000021429038104932
	2388.573952	5569	22.32909208153748109420	11.70399393939393946698	-0.00127301359128048902
	2389.999616	5569	22.33504832396912385094	11.70707272727272734575	-0.00233287190520176020
	2391.425280	5569	22.34100462568945449221	11.71015151515151522452	-0.00317929094273966596
	2392.850944	5569	22.34696098671783662422	11.71323030303030310328	-0.00381220099491006809
	2394.276608	5568	22.35291740707363390347	11.71630909090909098205	-0.00038101473498687213
	2395.702016	5568	22.35887388677621012527	11.71938787878787886082	0.00326381992913868080
	2397.127424	5569	22.36483042584492914387	11.72246666666666673959	0.00327185508975984659
	2398.553088	5569	22.37078702429915492284	11.72554545454545461836	0.00349367807471529263
	2399.978752	5570	22.37674368215825151072	11.72862424242424249712	0.00007884097702508125
	2401.404672	5570	22.38270039944158308620	11.73170303030303037589	-0.00312206887471735960
	2402.830592	5569	22.38865717616851389905	11.73478181818181825466	-0.00225846415163906105
	2404.256256	5569	22.39461401235840832050	11.73786060606060613343	-0.00118079275956825210
	2405.681920	5569	22.40057090803063081022	11.74093939393939401220	0.00011101501355415578
	2407.107584	5569	22.40652786320454598057	11.74401818181818189096	0.00161702888032396974
	2408.533248	5569	22.41248487789951851848	11.74709696969696976973	0.00333731855361094704
	2409.958912	5570	22.41844195213491324620	11.75017575757575764850	0.00142143612921937775
	2411.384832	5570	22.42439908593009508311	11.75325454545454552727	-0.00028003106157371716
	2412.810752	5570	22.43035627930442908913	11.75633333333333340603	-0.00176701330457355639
	2414.236672	5570	22.43631353227728044558	11.75941212121212128480	-0.00303944088510454822
	2415.662592	5569	22.44227084486801445350	11.76249090909090916444	-0.00024672647051433027
	2417.088256	5569	22.44822821709599653707	11.76556969696969704321	0.00276068203713708031
	2418.513920	5570	22.45418564898059225060	11.76864848484848492197	0.00213233673629843087
	2419.939840	5570	22.46014314054116730104	11.77172727272727280074	0.00171882496106451504
	2421.365760	5570	22.46610069179708750638	11.77480606060606067951	0.00152021642839197859
	2422.791680	5570	22.47205830276771884070	11.77788484848484855828	0.00153658085578536757
	2424.217600	5570	22.47801597347242739088	11.78096363636363643704	0.00176798796115735775
	2425.643520	5570	22.48397370393057944152	11.78404242424242431668	0.00221450746311947729
	2427.069440	5570	22.48993149416154134143	11.78712121212121219545	0.00287620908054602282
	2428.495360	5570	22.49588934418467967534	11.79020000000000007422	0.00375316253313873214
	2429.921280	5571	22.50184725401936109389	11.79327878787878795298	0.00099491992326551657
	2431.347456	5571	22.50780522368495247150	11.79635757575757583175	-0.00154793141075217127
	2432.773632	5570	22.51376325320082079015	11.79943636363636371052	-0.00002480413021270311
	2434.199552	5570	22.51972134258633320703	11.80251515151515158929	0.00171385386906884848
	2435.625472	5570	22.52567949186085703370	11.80559393939393946805	0.00366811230943308777
	2437.051392	5571	22.53163770104375976389	11.80867272727272734682	0.00198752329627814986
	2438.477568	5571	22.53759597015440904050	11.81175151515151522559	0.00052267417069853347
	2439.903744	5571	22.54355429921217263828	11.81483030303030310436	-0.00072636534332704724
	2441.329920	5571	22.54951268823641857136	11.81790909090909098313	-0.00175952552094771035
	2442.756096	5571	22.55547113724651497706	11.82098787878787886189	-0.00257673663686530848
	2444.182272	5571	22.56142964626183017654	11.82406666666666674066	-0.00317792896512756842
	2445.608448	5571	22.56738821530173268529	11.82714545454545461943	-0.00356303277907218299
	2447.034624	5571	22.57334684438559116448	11.83022424242424249820	-0.00373197835152808051
	2448.460800	5571	22.57930553353277448522	11.83330303030303037697	-0.00368469595455265628
	2449.886976	5571	22.58526428276265169033	11.83638181818181825573	-0.00342111585959390638
	2451.313152	5571	22.59122309209459201519	11.83946060606060613450	-0.00294116833740097454
	2452.739328	5571	22.59718196154796488254	11.84253939393939401327	-0.00224478365805769705
	2454.165504	5571	22.60314089114213989204	11.84561818181818189204	-0.00133189209100496603
	2455.591680	5571	22.60909988089648685501	11.84869696969696977167	-0.00020242390491773145
	2457.017856	5571	22.61505893083037578226	11.85177575757575765044	0.00114369063223909073
	2458.444032	5571	22.62101804096317685805	11.85485454545454552921	0.00270652125313234704
	2459.870208	5572	22.62697721131426048871	11.85793333333333340798	0.00063562007365973025
	2461.296640	5572	22.63293644190299728353	11.86101212121212128674	-0.00121842555442256952
	2462.723072	5572	22.63889573274875803566	11.86409090909090916551	-0.00285554589625051393
	2464.149504	5571	22.64485508387091377246	11.86716969696969704428	-0.00042515359858075507
	2465.575680	5571	22.65081449528883571556	11.87024848484848492391	0.00222230345743635213
	2467.001856	5572	22.65677396702189530693	11.87332727272727280268	0.00123637739141639493
	2468.428288	5572	22.66273349908946419320	11.87640606060606068145	0.00046765555886700285
	2469.854720	5572	22.66869309151091425522	11.87948484848484856022	-0.00008379230145098510
	2471.281152	5572	22.67465274430561757331	11.88256363636363643899	-0.00041789645004992346
	2472.707584	5572	22.68061245749294647066	11.88564242424242431775	-0.00053458714656440824
	2474.134016	5572	22.68657223109227347342	11.88872121212121219652	-0.00043379464989663816
	2475.560448	5572	22.69253206512297135061	11.89180000000000007529	-0.00011544921808223506
	2476.986880	5572	22.69849195960441308288	11.89487878787878795406	0.00042051889161471222
	2478.413312	5572	22.70445191455597191976	11.89795757575757583283	0.00117417942288055405
	2479.839744	5572	22.71041192999702129293	11.90103636363636371159	0.00214560212008372066
	2481.266176	5572	22.71637200594693490815	11.90411515151515159036	0.00333485672855426314
	2482.692608	5573	22.72233214242508669498	11.90719393939393946913	0.00089149537687544203
	2484.119296	5573	22.72829233945085083447	11.91027272727272734790	-0.00133389457033207851
	2485.545984	5573	22.73425259704360171936	11.91335151515151522666	-0.00334124336525592389
	2486.972672	5572	22.74021291522271403032	11.91643030303030310543	-0.00127996364147518633
	2488.399104	5572	22.74617329400756267875	11.91950909090909098420	0.00099949673311561058
	2489.825536	5572	22.75213373341752281197	11.92258787878787886297	0.00349720750905157017
	2491.251968	5573	22.75809423347196984271	11.92566666666666674174	0.00236272082024959412
	2492.678656	5573	22.76405479419027945258	11.92874545454545462050	0.00144662403673666834
	2494.105344	5573	22.77001541559182754178	11.93182424242424250014	0.00074898691174826162
	2495.532032	5573	22.77597609769599031233	11.93490303030303037891	0.00026987919961005248
	2496.958720	5573	22.78193684052214420047	11.93798181818181825768	0.00000937065549752383
	2498.385408	5573	22.78789764408966590260	11.94106060606060613644	-0.00003246896448017463
	2499.812096	5573	22.79385850841793241181	11.94413939393939401521	0.00014443009683718069
	2501.238784	5573	22.79981943352632096748	11.94721818181818189398	0.00054013759753229849
	2502.665472	5573	22.80578041943420908311	11.95029696969696977275	0.00115472329663832668
	2504.092160	5573	22.81174146616097454451	11.95337575757575765238	0.00198825695418916971
	2505.518848	5573	22.81770257372599541856	11.95645454545454553115	0.00304080833123067023
	2506.945536	5574	22.82366374214865003579	11.95953333333333340992	0.00046192957216810594
	2508.372480	5574	22.82962497144831702338	11.96261212121212128869	-0.00189779194235457241
	2509.799424	5573	22.83558626164437528258	11.96569090909090916745	-0.00018776883072620244
	2511.226112	5573	22.84154761275620401650	11.96876969696969704622	0.00174155105460053371
	2512.652800	5574	22.84750902480318267632	11.97184848484848492499	0.00003971986210102981
	2514.079744	5574	22.85347049780469104105	11.97492727272727280376	-0.00144267502346032997
	2515.506688	5574	22.85943203178010915862	11.97800606060606068252	-0.00270556383392059067
	2516.933632	5574	22.86539362674881738918	11.98108484848484856129	-0.00374887679995949784
	2518.360576	5573	22.87135528273019636700	11.98416363636363644006	-0.00072202653374889862
	2519.787264	5573	22.87731699974362704203	11.98724242424242431883	0.00252453911857055925
	2521.213952	5574	22.88327877780849066262	11.99032121212121219760	0.00214037231192607440
	2522.640896	5574	22.88924061694416877549	11.99340000000000007636	0.00197606043744997359
	2524.067840	5574	22.89520251717004323093	11.99647878787878795513	0.00203167326981851566
	2525.494784	5574	22.90116447850549619147	11.99955757575757583390	0.00230728058480375992
	2526.921728	5574	22.90712650096991012325	12.00263636363636371267	0.00280295215927915697
	2528.348672	5574	22.91308858458266780635	12.00571515151515159144	0.00351875777125868446
	2529.775616	5575	22.91905072936315234874	12.00879393939393947020	0.00060424958236734192
	2531.202816	5575	22.92501293533074715851	12.01187272727272734897	-0.00208998500955915218
	2532.630016	5574	22.93097520250483595423	12.01495151515151522774	-0.00071335860557250642
	2534.056960	5574	22.93693753090480281186	12.01803030303030310737	0.00088368095943535882
	2535.483904	5574	22.94289992055003208488	12.02110909090909098614	0.00270120346914192062
	2536.910848	5575	22.94886237145990849629	12.02418787878787886491	0.00088876109098103919
	2538.338048	5575	22.95482488365381705184	12.02726666666666674368	-0.00070305877146420527
	2539.765248	5575	22.96078745715114312852	12.03034545454545462245	-0.00207418633083757695
	2541.192448	5575	22.96675009197127240342	12.03342424242424250121	-0.00322455179868703956
	2542.619648	5574	22.97271278813359092832	12.03650303030303037998	-0.00030356776767248269
	2544.046592	5574	22.97867554565748503433	12.03958181818181825962	0.00283831793543204213
	2545.473536	5575	22.98463836456234144108	12.04266060606060613838	0.00235065748524459728
	2546.900736	5575	22.99060124486754718397	12.04573939393939401715	0.00208403829267782636
	2548.327936	5575	22.99656418659248965398	12.04881818181818189592	0.00203853015232807548
	2549.755136	5575	23.00252718975655657520	12.05189696969696977469	0.00221420286000489845
	2551.182336	5575	23.00849025437913603770	12.05497575757575765346	0.00261112621282610068
	2552.609536	5575	23.01445338047961646118	12.05805454545454553222	0.00322937000910033196
	2554.036736	5576	23.02041656807738662267	12.06113333333333341099	0.00021848643087585281
	2555.464192	5576	23.02637981719183568260	12.06421212121212128976	-0.00257093710331999802
	2556.891648	5575	23.03234312784235311017	12.06729090909090916853	-0.00128831317383053634
	2558.318848	5575	23.03830650004832875273	12.07036969696969704730	0.00021591040523898167
	2559.746048	5575	23.04426993382915284450	12.07344848484848492606	0.00194180343872728214
	2561.173248	5576	23.05023342920421594755	12.07652727272727280483	0.00003891811508970391
	2562.600704	5576	23.05619698619290899866	12.07960606060606068360	-0.00164215814073374513
	2564.028160	5576	23.06216060481462331450	12.08268484848484856237	-0.00310135552001312897
	2565.455616	5575	23.06812428508875057430	12.08576363636363644113	-0.00048808659511925587
	2566.882816	5575	23.07408802703468283200	12.08884242424242431990	0.00234720082776480819
	2568.310016	5576	23.08005183067181250410	12.09192121212121219867	0.00155405894376983969
	2569.737472	5576	23.08601569601953240087	12.09500000000000007744	0.00098307518458955559
	2571.164928	5576	23.09197962309723570033	12.09807878787878795621	0.00063431936565728362
	2572.592384	5576	23.09794361192431595003	12.10115757575757583584	0.00050786130374255716
	2574.019840	5576	23.10390766252016710516	12.10423636363636371461	0.00060377081709088577
	2575.447296	5576	23.10987177490418350428	12.10731515151515159338	0.00092211772531752960
	2576.874752	5576	23.11583594909575983638	12.11039393939393947214	0.00146297184930686467
	2578.302208	5576	23.12180018511429123104	12.11347272727272735091	0.00222640301151428705
	2579.729664	5576	23.12776448297917319258	12.11655151515151522968	0.00321248103575935264
	2581.157120	5577	23.13372884270980158784	12.11963030303030310845	0.00057075812960681883
	2582.584832	5577	23.13969326432557271911	12.12270909090909098808	-0.00184817826269820923
	2584.012544	5576	23.14565774784588326508	12.12578787878787886685	-0.00019374069554087581
	2585.440000	5576	23.15162229329013032081	12.12886666666666674562	0.00168362304304914171
	2586.867456	5576	23.15758690067771136643	12.13194545454545462439	0.00378398278399732986
	2588.294912	5577	23.16355157002802429324	12.13502424242424250315	0.00225689074216446454
	2589.722624	5577	23.16951630136046741230	12.13810303030303038192	0.00095293436901339795
	2591.150336	5577	23.17548109469443943197	12.14118181818181826069	-0.00012781650009686410
	2592.578048	5577	23.18144595004933946475	12.14426060606060613946	-0.00098529202835929371
	2594.005760	5577	23.18741086744456703257	12.14733939393939401823	-0.00161942237749088685
	2595.433472	5577	23.19337584689952212053	12.15041818181818189699	-0.00203013770755375710
	2596.861184	5577	23.19934088843360506585	12.15349696969696977576	-0.00221736817732412975
	2598.288896	5577	23.20530599206621666201	12.15657575757575765453	-0.00218104394395689263
	2599.716608	5577	23.21127115781675811883	12.15965454545454553330	-0.00192109516309182168
	2601.144320	5577	23.21723638570463107110	12.16273333333333341207	-0.00143745198884239933
	2602.572032	5577	23.22320167574923756824	12.16581212121212129083	-0.00073004457382935938
	2603.999744	5577	23.22916702796998010723	12.16889090909090916960	0.00020119693093112936
	2605.427456	5577	23.23513244238626158748	12.17196969696969704837	0.00135634237588210175
	2606.855168	5577	23.24109791901748538721	12.17504848484848492714	0.00273546161318297406
	2608.282880	5578	23.24706345788305526107	12.17812727272727280591	0.00048810687878868144
	2609.710848	5578	23.25302905900237545635	12.18120606060606068467	-0.00153513435444745130
	2611.138816	5578	23.25899472239485061935	12.18428484848484856344	-0.00333419222980389979
